PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID
134,2/22/2020,1:22:08 PM,1,4,"Ortega, Nick",1000084311,Left,ELI_BLU,"Salva, Will",1000084162,Right,ROA_COL,Windup,6,Bottom,0,1,2,Undefined,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,75.6667957,-0.197122773,2.540377569,1948.759493,179.8873253,12:00,5.552168896,-1.824479976,6.161396468,-41.37337757,7.251594583,-0.014350504,1.922132781,0.522313231,68.93848895,-8.006944245,2.537653164,0.501881516,,,,,,,,,,,,0.798878084,4.021413933,1.631996412,50,5.516104555,-4.880869505,-110.0195923,-1.454302969,0.967974383,21.60340651,-27.30143313,ROA_COL,ELI_BLU,LewisGale,D3,AL,20200222-LewisGale-1,3a548e37-55a0-11ea-b030-484d7ee4b65b
135,2/22/2020,1:22:23 PM,1,5,"Ortega, Nick",1000084311,Left,ELI_BLU,"Salva, Will",1000084162,Right,ROA_COL,Windup,6,Bottom,0,2,2,Undefined,Fastball,FoulBall,Undefined,Undefined,Undefined,0,0,,82.8739475,-1.779314008,1.673421762,2025.254999,158.3537902,11:15,5.92686298,-1.350699783,6.241196111,-16.31277231,24.25780431,-9.642120962,2.925230558,-0.610425432,74.65430132,-4.883470661,-0.167135876,0.458434305,,,,,,,,,,,,5.83028892,13.87829616,1.231017889,50,5.786489577,-3.250907483,-120.4901102,-4.20007054,8.433170045,26.92423675,-12.09990934,ROA_COL,ELI_BLU,LewisGale,D3,AL,20200222-LewisGale-1,4345a161-55a0-11ea-b030-484d7ee4b65b
136,2/22/2020,1:22:46 PM,1,6,"Ortega, Nick",1000084311,Left,ELI_BLU,"Salva, Will",1000084162,Right,ROA_COL,Windup,6,Bottom,0,2,2,Undefined,Slider,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,70.66992727,3.021162762,0.068686839,1908.756479,239.7300873,2:00,5.668987279,-1.702466977,5.873164785,-50.67436224,5.753501271,9.948719327,4.254460537,-0.809618042,64.08839031,-6.533616177,1.950675798,0.540652632,,,,,,,,,,,,-5.355718159,2.16826984,1.691206214,50,5.884078356,-0.377681548,-102.6605058,4.121361649,-5.650004548,18.81686458,-29.88663647,ROA_COL,ELI_BLU,LewisGale,D3,AL,20200222-LewisGale-1,534d48d7-55a0-11ea-b030-484d7ee4b65b
137,2/22/2020,1:23:14 PM,2,1,"Ortega, Nick",1000084311,Left,ELI_BLU,"Kandrick, Gavin",1000084169,Right,ROA_COL,Windup,6,Bottom,1,0,0,Undefined,Fastball,InPlay,Undefined,GroundBall,Out,1,0,,82.03247682,-1.151561048,1.979608422,1962.801872,135.3198341,10:30,5.950303012,-1.539853224,6.290301419,-25.24058803,15.84744231,-15.70969983,2.785081655,-1.024233354,74.48799711,-5.938826755,-1.012433475,0.461348571,89.32847864,2.485218327,20.33716395,2329.574646,,,,73.66429059,70.20431215,23.86404731,0.606687622,9.222804975,9.044467541,1.401945064,50,5.853425273,-3.692454195,-119.3366071,-3.094895738,13.16851945,25.08397698,-19.26016313,ROA_COL,ELI_BLU,LewisGale,D3,AL,20200222-LewisGale-1,648aeac0-55a0-11ea-b030-484d7ee4b65b
138,2/22/2020,1:23:56 PM,3,1,"Ortega, Nick",1000084311,Left,ELI_BLU,"Parks, Evan",1000084142,Right,ROA_COL,Windup,6,Bottom,2,0,0,Undefined,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,72.10458418,1.243365569,2.122930281,1884.461739,205.1639929,12:45,5.657190753,-1.699117619,6.185507062,-46.08367921,7.150955284,3.383011187,2.965779262,0.543674123,65.95727966,-7.451263614,2.763853274,0.525132209,,,,,,,,,,,,-1.218858561,3.535603875,1.537466149,50,5.72750592,-3.971878238,-104.8874018,1.136561734,-1.34952679,18.75157735,-28.25940883,ROA_COL,ELI_BLU,LewisGale,D3,AL,20200222-LewisGale-1,78ec1d04-55a0-11ea-b030-484d7ee4b65b
139,2/22/2020,1:24:08 PM,3,2,"Ortega, Nick",1000084311,Left,ELI_BLU,"Parks, Evan",1000084142,Right,ROA_COL,Windup,6,Bottom,2,0,1,Undefined,Other,BallCalled,Undefined,Undefined,Undefined,0,0,,67.77808191,3.242547833,0.972385315,1876.694674,244.6822021,2:15,5.664050672,-1.539633292,5.945256232,-55.61230132,4.929404856,10.54018225,4.040590807,0.240625393,62.30234161,-7.179890264,2.954952365,0.560013951,,,,,,,,,,,,-5.426475443,1.768807029,1.456382825,50,5.890773816,-1.93019121,-98.51921538,4.220857912,-5.337913309,15.52588199,-30.43410913,ROA_COL,ELI_BLU,LewisGale,D3,AL,20200222-LewisGale-1,7fb19e94-55a0-11ea-b030-484d7ee4b65b
140,2/22/2020,1:24:21 PM,3,3,"Ortega, Nick",1000084311,Left,ELI_BLU,"Parks, Evan",1000084142,Right,ROA_COL,Windup,6,Bottom,2,1,1,Undefined,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,80.7529703,1.052507707,2.043153626,1900.100012,142.8351102,10:45,5.81704752,-1.43241074,6.138102261,-24.41610518,18.35915826,-13.94812431,4.755689585,-0.705939674,72.83491327,-3.587871593,-0.610103946,0.470725651,,,,,,,,,,,,8.258661659,9.688524486,1.283982848,50,5.884661881,-3.80074464,-117.4201006,1.479042165,11.38052072,24.92600435,-18.82316215,ROA_COL,ELI_BLU,LewisGale,D3,AL,20200222-LewisGale-1,87bdc9cc-55a0-11ea-b030-484d7ee4b65b
141,2/22/2020,1:24:37 PM,3,4,"Ortega, Nick",1000084311,Left,ELI_BLU,"Parks, Evan",1000084142,Right,ROA_COL,Windup,6,Bottom,2,2,1,Undefined,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,80.96886852,-1.422757512,3.541980219,1950.650538,126.7084031,10:15,5.778098198,-1.4361106,6.198228662,-29.17266431,13.03898074,-17.54101122,2.031026528,0.3756252,73.97190707,-6.923330934,0.220502407,0.467614164,,,,,,,,,,,,10.59650105,7.527728056,1.178713055,50,5.656292948,-6.795205196,-117.6502026,-3.737790269,14.79826386,23.07610668,-21.66139862,ROA_COL,ELI_BLU,LewisGale,D3,AL,20200222-LewisGale-1,954d8f53-55a0-11ea-b030-484d7ee4b65b
142,2/22/2020,1:24:51 PM,3,5,"Ortega, Nick",1000084311,Left,ELI_BLU,"Parks, Evan",1000084142,Right,ROA_COL,Windup,6,Bottom,2,3,1,Undefined,Fastball,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,81.37366222,-1.195417421,2.831034918,1947.536875,148.6778546,11:00,5.765755738,-1.511172639,6.222554613,-19.05112195,23.14961804,-14.11159223,3.073768637,-0.073113432,73.17300857,-4.824090281,0.138234156,0.467553757,,,,,,,,,,,,8.664296385,13.0803656,1.306633141,50,5.666959344,-5.459090282,-118.2333688,-2.993575985,12.05294828,26.17133294,-13.97788316,ROA_COL,ELI_BLU,LewisGale,D3,AL,20200222-LewisGale-1,9cb06f73-55a0-11ea-b030-484d7ee4b65b
143,2/22/2020,1:25:08 PM,3,6,"Ortega, Nick",1000084311,Left,ELI_BLU,"Parks, Evan",1000084142,Right,ROA_COL,Windup,6,Bottom,2,3,2,Undefined,ChangeUp,BallCalled,Walk,Undefined,Undefined,0,0,,73.98208734,-0.719384699,2.839752655,1913.145014,168.3784806,11:30,5.581762313,-1.755274609,6.263804417,-40.45836339,9.816125273,-2.028525064,1.546199221,0.695723387,68.03313408,-8.328570889,2.455754936,0.510323244,,,,,,,,,,,,1.917313066,5.573182051,1.546142689,50,5.508585109,-5.287304075,-107.617636,-2.36861029,2.243595833,19.05918584,-25.65243858,ROA_COL,ELI_BLU,LewisGale,D3,AL,20200222-LewisGale-1,a5a18532-55a0-11ea-b030-484d7ee4b65b
144,2/22/2020,1:25:48 PM,4,1,"Ortega, Nick",1000084311,Left,ELI_BLU,"Staz, Mason",1000084148,Right,ROA_COL,Windup,6,Bottom,2,0,0,Undefined,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,79.45277112,-1.493252447,4.084432534,1937.581378,146.5140168,11:00,5.676403564,-1.512249456,6.310658067,-24.23634828,19.47305195,-12.90926892,2.277523005,1.180358519,72.44627563,-6.07729886,1.637952014,0.475837803,,,,,,,,,,,,8.256958381,11.10461471,1.219316997,50,5.555241436,-7.896009044,-115.3907749,-3.661122617,11.09025813,22.23672454,-17.25898687,ROA_COL,ELI_BLU,LewisGale,D3,AL,20200222-LewisGale-1,bfd4ffb4-55a0-11ea-b030-484d7ee4b65b
145,2/22/2020,1:26:05 PM,4,2,"Ortega, Nick",1000084311,Left,ELI_BLU,"Staz, Mason",1000084148,Right,ROA_COL,Windup,6,Bottom,2,0,1,Undefined,Slider,InPlay,Undefined,Bunt,Single,0,0,,72.0978584,2.290199624,1.908706476,1951.732236,213.6957892,1:00,5.507545344,-1.793689787,6.094505892,-47.09759356,6.33708437,4.259138019,3.70309519,0.327119691,65.84911664,-6.59081029,2.71405073,0.526117947,,,,,,,,,,,,-1.757816666,2.775915023,1.644626158,50,5.658970646,-3.600667777,-104.8230547,3.007057869,-1.945805098,18.56545751,-29.10126531,ROA_COL,ELI_BLU,LewisGale,D3,AL,20200222-LewisGale-1,c965d667-55a0-11ea-b030-484d7ee4b65b
146,2/22/2020,1:26:53 PM,5,1,"Ortega, Nick",1000084311,Left,ELI_BLU,"Butler, Conner",1000084156,Right,ROA_COL,Windup,6,Bottom,2,0,0,Undefined,Fastball,InPlay,Undefined,FlyBall,Out,1,0,,80.64004309,-0.927336121,2.725747608,1872.454547,138.7340515,10:30,5.891680763,-1.6798231,6.242908855,-24.38288652,18.10935725,-15.92545673,3.003504218,-0.491254625,73.38732076,-5.543572693,-0.297894504,0.469165804,89.07268824,31.87828319,-22.54670323,2582.313527,98.28106192,59.49540763,-49.40402689,327.5343804,253.2272093,-36.22504936,4.728074341,9.516861985,10.17986084,1.485033964,50,5.810619188,-5.147240653,-117.2753052,-2.568185743,13.1738694,23.43072191,-18.08241231,ROA_COL,ELI_BLU,LewisGale,D3,AL,20200222-LewisGale-1,e4391448-55a0-11ea-b030-484d7ee4b65b
147,2/22/2020,1:28:45 PM,1,1,"Parks, Evan",1000084142,Right,ROA_COL,"Christy, Mike",1000084308,Right,ELI_BLU,Windup,7,Top,0,0,0,Undefined,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,70.53360597,1.564826911,-1.129802272,2212.389324,78.69013821,8:30,5.545267285,1.103512742,4.788193115,-59.64088478,-1.408397018,-6.768270635,2.05872604,-0.531281927,65.23068752,-9.336529468,-2.376189848,0.549229923,,,,,,,,,,,,3.202031774,-1.152946405,-0.985110924,50,5.650600103,2.228442484,-102.4744801,0.971417147,3.413949798,16.50950661,-33.40329968,ROA_COL,ELI_BLU,LewisGale,D3,AL,20200222-LewisGale-1,293deb81-55a1-11ea-b030-484d7ee4b65b
148,2/22/2020,1:28:59 PM,1,2,"Parks, Evan",1000084142,Right,ROA_COL,"Christy, Mike",1000084308,Right,ELI_BLU,Windup,7,Top,0,0,1,Undefined,ChangeUp,StrikeCalled,Undefined,Undefined,Undefined,0,0,,70.65172999,-0.210028713,-3.991644343,1772.018894,222.5730837,1:30,5.771797086,0.91539435,5.250877474,-39.19280954,18.26150443,16.82611517,2.307915657,-1.438872413,64.63361281,-7.466790627,-0.864183924,0.545547839,,,,,,,,,,,,-10.00421357,9.689786922,-0.561361425,50,5.723969803,6.671463691,-102.492817,-1.495872548,-10.62345619,17.21029904,-21.88448145,ROA_COL,ELI_BLU,LewisGale,D3,AL,20200222-LewisGale-1,31e2b2c5-55a1-11ea-b030-484d7ee4b65b
149,2/22/2020,1:29:23 PM,1,3,"Parks, Evan",1000084142,Right,ROA_COL,"Christy, Mike",1000084308,Right,ELI_BLU,Windup,7,Top,0,0,2,Undefined,ChangeUp,FoulBall,Undefined,Undefined,Undefined,0,0,,68.19952111,-0.304816631,-1.418220672,1655.910377,228.5008396,1:30,5.781701332,1.016143011,5.037862368,-45.64490429,16.41963793,18.62553235,1.690343683,1.230230442,62.55993864,-8.712788158,2.041418372,0.567013366,,,,,,,,,,,,-10.16819022,8.688797319,-0.895449717,50,5.717009208,1.923378452,-99.08850054,-1.825739376,-10.06391513,16.50002234,-23.57435511,ROA_COL,ELI_BLU,LewisGale,D3,AL,20200222-LewisGale-1,3da3e3fa-55a1-11ea-b030-484d7ee4b65b
150,2/22/2020,1:29:42 PM,1,4,"Parks, Evan",1000084142,Right,ROA_COL,"Christy, Mike",1000084308,Right,ELI_BLU,Windup,7,Top,0,0,2,Undefined,ChangeUp,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,70.05866762,-0.256925111,-3.336737658,1678.221835,233.4836571,1:45,5.691692618,1.051463836,5.551629284,-42.89291945,15.2100007,20.61666284,1.876827132,-0.351539035,63.78332717,-8.264131601,0.535908523,0.548618563,,,,,,,,,,,,-12.03744151,8.203099379,-0.776357893,50,5.641589264,5.375956209,-101.6940172,-1.607533913,-12.47947587,18.23502123,-23.66971807,ROA_COL,ELI_BLU,LewisGale,D3,AL,20200222-LewisGale-1,4694f717-55a1-11ea-b030-484d7ee4b65b
151,2/22/2020,1:30:03 PM,2,1,"Parks, Evan",1000084142,Right,ROA_COL,"Thompson, JT",1000084303,Left,ELI_BLU,Windup,7,Top,1,0,0,Undefined,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,81.3821631,-0.07950567,-1.555875011,1964.869912,217.951033,1:15,5.566518477,1.20802962,5.124960658,-22.24078434,21.59359652,16.87321023,3.638217556,1.148522989,73.28705525,-4.229648795,1.5989496,0.476517612,,,,,,,,,,,,-9.384791159,11.39897178,-1.074723107,50,5.542331215,2.648833249,-118.160917,-0.903000931,-13.07809735,25.52516892,-16.28910663,ROA_COL,ELI_BLU,LewisGale,D3,AL,20200222-LewisGale-1,578fd59d-55a1-11ea-b030-484d7ee4b65b
152,2/22/2020,1:30:16 PM,2,2,"Parks, Evan",1000084142,Right,ROA_COL,"Thompson, JT",1000084303,Left,ELI_BLU,Windup,7,Top,1,0,1,Undefined,Other,FoulBall,Undefined,Undefined,Undefined,0,0,,69.95499298,2.354017323,0.846687242,2413.434281,100.3513197,9:15,5.583488095,1.15245998,4.776779673,-56.76444322,2.867809951,-16.0075439,3.085821749,0.621070406,64.0318363,-8.081185008,-2.112254237,0.555791791,55.09188169,41.09646967,-141.8090454,5471.087673,-90.51812271,24.90606986,-62.50173592,139.536983,68.76026374,-146.1972553,2.704321899,8.551591194,0.806206031,-1.223450352,50,5.770593163,-1.016030496,-101.5353803,2.456277304,8.891600284,17.24615207,-31.33578798,ROA_COL,ELI_BLU,LewisGale,D3,AL,20200222-LewisGale-1,60d1fc89-55a1-11ea-b030-484d7ee4b65b
153,2/22/2020,1:30:31 PM,2,3,"Parks, Evan",1000084142,Right,ROA_COL,"Thompson, JT",1000084303,Left,ELI_BLU,Windup,7,Top,1,0,2,Undefined,ChangeUp,FoulBall,Undefined,Undefined,Undefined,0,0,,69.42326912,0.615991878,-2.034770439,1841.867208,228.3336948,1:30,5.731002172,1.185628028,5.363130463,-41.60745577,18.20645385,20.52188206,2.841651385,0.987193073,62.74807086,-7.163368991,1.821267062,0.556637696,56.56979191,66.11389333,-150.068034,4175.294757,-95.84887319,22.3697006,-53.97214466,119.1672812,75.30429778,-150.5999224,3.858049927,-11.56606487,9.474411304,-1.017323803,50,5.757475236,3.02117489,-100.795309,-0.05083372,-11.707973,18.83571179,-22.58339236,ROA_COL,ELI_BLU,LewisGale,D3,AL,20200222-LewisGale-1,6a5949d1-55a1-11ea-b030-484d7ee4b65b
154,2/22/2020,1:31:01 PM,2,4,"Parks, Evan",1000084142,Right,ROA_COL,"Thompson, JT",1000084303,Left,ELI_BLU,Windup,7,Top,1,0,2,Undefined,Fastball,InPlay,Undefined,FlyBall,Out,1,0,,81.78732069,0.687173621,-3.206337345,1964.821871,226.5045481,1:30,5.492759849,1.297637523,5.233794646,-25.9730166,17.32685149,18.30450257,3.975226726,-0.193618622,73.58972055,-4.169328437,0.21893522,0.473603393,91.67758893,36.66791965,27.32230884,3198.427547,95.28918979,77.8785079,54.95392314,316.6226934,145.5571644,29.60264248,5.413311157,-10.69574229,8.940991664,-1.015901826,50,5.537185202,6.044586374,-118.6283168,0.572378585,-15.03398834,25.5766261,-19.60654638,ROA_COL,ELI_BLU,LewisGale,D3,AL,20200222-LewisGale-1,7b94898b-55a1-11ea-b030-484d7ee4b65b
155,2/22/2020,1:31:38 PM,3,1,"Parks, Evan",1000084142,Right,ROA_COL,"Bertucio, Robbie",1000084301,Right,ELI_BLU,Windup,7,Top,2,0,0,Undefined,Other,BallCalled,Undefined,Undefined,Undefined,0,0,,70.6171977,3.637391672,0.320536391,2311.072273,91.52391476,9:00,5.615945893,1.25472266,4.6862007,-58.50570721,0.289956544,-12.97710026,4.198543797,0.477620962,64.47371706,-7.11190183,-2.073135193,0.551879379,,,,,,,,,,,,6.802663997,-0.893885497,-1.275906964,50,5.934405339,-0.171425693,-102.3796489,4.698995396,7.198509782,17.37540816,-33.11994909,ROA_COL,ELI_BLU,LewisGale,D3,AL,20200222-LewisGale-1,8e1d9dad-55a1-11ea-b030-484d7ee4b65b
156,2/22/2020,1:31:48 PM,3,2,"Parks, Evan",1000084142,Right,ROA_COL,"Bertucio, Robbie",1000084301,Right,ELI_BLU,Windup,7,Top,2,1,0,Undefined,ChangeUp,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,67.94622834,-0.112946174,-1.700211081,1710.06119,217.3591365,1:15,5.688133788,1.073949149,5.284788296,-45.13394555,17.02825701,13.04447193,1.820872679,0.564086604,62.04955306,-8.48860539,0.738255513,0.567459297,,,,,,,,,,,,-7.412407101,9.03984768,-0.928482962,50,5.645542962,2.575227651,-98.71987343,-1.423248068,-7.254209669,16.9330423,-23.32713155,ROA_COL,ELI_BLU,LewisGale,D3,AL,20200222-LewisGale-1,950e086b-55a1-11ea-b030-484d7ee4b65b
157,2/22/2020,1:32:00 PM,3,3,"Parks, Evan",1000084142,Right,ROA_COL,"Bertucio, Robbie",1000084301,Right,ELI_BLU,Windup,7,Top,2,1,1,Undefined,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,80.75317171,-1.681340453,-1.148155906,2043.59928,217.2281362,1:15,5.790509481,1.006868419,5.367485134,-22.75985013,21.59296042,16.43835363,2.316798461,1.30016984,72.54557688,-5.944345402,1.947273032,0.479327219,,,,,,,,,,,,-9.131352126,12.0531393,-0.915323816,50,5.624149383,1.829669586,-117.2181623,-4.160841434,-12.45125381,26.27907024,-15.73872829,ROA_COL,ELI_BLU,LewisGale,D3,AL,20200222-LewisGale-1,9d405b37-55a1-11ea-b030-484d7ee4b65b
158,2/22/2020,1:32:12 PM,3,4,"Parks, Evan",1000084142,Right,ROA_COL,"Bertucio, Robbie",1000084301,Right,ELI_BLU,Windup,7,Top,2,2,1,Undefined,ChangeUp,InPlay,Undefined,GroundBall,Out,1,0,,69.76647267,-0.254348077,-3.062286104,1716.976207,233.06409,1:45,5.694602259,0.945101269,5.426134131,-42.59200133,16.73537617,22.33455409,1.906730986,-0.064234647,62.97962872,-8.222956039,1.14377611,0.554369201,63.8505763,-25.14374478,-43.92575694,,,,,5.801646034,4.680412904,-29.07348879,0.049603882,-12.9252678,9.0041907,-0.688736548,50,5.643295049,4.810042782,-101.2072865,-1.602396918,-13.15212671,19.4361264,-23.01182006,ROA_COL,ELI_BLU,LewisGale,D3,AL,20200222-LewisGale-1,a4fb7540-55a1-11ea-b030-484d7ee4b65b
159,2/22/2020,1:34:24 PM,1,1,"Ortega, Nick",1000084311,Left,ELI_BLU,"Agee, Cale",1000084150,Right,ROA_COL,Windup,7,Bottom,0,0,0,Undefined,Slider,InPlay,Undefined,FlyBall,Out,1,0,,72.27803935,1.419366485,1.582224543,1940.125369,210.6214495,1:00,5.622945112,-2.019055113,5.974792906,-46.94678405,7.448843292,4.439270739,3.027121786,-0.182149186,64.81362567,-7.498961211,2.429281,0.530827622,88.41811486,27.66301364,7.89648545,3334.92944,107.4970271,50.98775261,23.33155925,292.7473054,287.9722106,18.25141518,4.245689087,-1.853127743,3.54961037,1.891642346,50,5.70954814,-3.012521551,-104.9832183,1.410711438,-2.013153009,22.17782122,-28.31791461,ROA_COL,ELI_BLU,LewisGale,D3,AL,20200222-LewisGale-1,f6c301fc-55a1-11ea-b030-484d7ee4b65b
160,2/22/2020,1:35:08 PM,2,1,"Ortega, Nick",1000084311,Left,ELI_BLU,"Ferrell, Troy",1000084155,Right,ROA_COL,Windup,7,Bottom,1,0,0,Undefined,ChangeUp,BallCalled,Undefined,Undefined,Undefined,0,0,,73.62175556,-1.437643312,2.336713855,1926.30928,178.1479612,12:00,5.663734353,-1.942786263,5.992246038,-39.97739316,12.93720055,-0.419938774,0.998755638,0.188652465,65.60742556,-9.035368235,2.256180617,0.523551311,,,,,,,,,,,,1.13228266,7.621168485,1.759068181,50,5.529074285,-4.348179737,-106.8202081,-3.703914187,1.26063827,24.63609239,-23.68894409,ROA_COL,ELI_BLU,LewisGale,D3,AL,20200222-LewisGale-1,0b4cbe71-55a2-11ea-b030-484d7ee4b65b
161,2/22/2020,1:35:20 PM,3,1,"Ortega, Nick",1000084311,Left,ELI_BLU,"Plunkett, Carter",1000084145,Right,ROA_COL,Windup,7,Bottom,1,0,0,Undefined,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,80.25809135,-0.840517752,2.375703318,1981.052512,100.7109748,9:15,5.702385717,-1.832738567,6.210913823,-39.83486961,3.566676923,-19.0720452,1.606462414,-1.228524686,72.6706485,-8.389007477,-1.266338792,0.474159134,,,,,,,,,,,,11.2385945,2.233231523,1.664273966,50,5.619608013,-4.322106571,-116.6573439,-2.794291861,15.2040861,25.68879705,-29.15283052,ROA_COL,ELI_BLU,LewisGale,D3,AL,20200222-LewisGale-1,143dd1e8-55a2-11ea-b030-484d7ee4b65b
162,2/22/2020,1:35:34 PM,3,2,"Ortega, Nick",1000084311,Left,ELI_BLU,"Plunkett, Carter",1000084145,Right,ROA_COL,Windup,7,Bottom,1,0,0,Undefined,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,80.61141329,0.179534195,1.758022859,1940.757156,112.5044555,9:45,5.754422603,-1.702793516,6.093692855,-35.13161548,8.003082921,-19.4147925,2.99290778,-1.694286142,72.79763157,-6.482610715,-1.939861964,0.472699237,,,,,,,,,,,,11.16794252,4.306892943,1.577700314,50,5.749870905,-3.055399035,-117.2117315,-0.613621431,15.27018688,25.69806028,-26.28513392,ROA_COL,ELI_BLU,LewisGale,D3,AL,20200222-LewisGale-1,1b5def97-55a2-11ea-b030-484d7ee4b65b
163,2/22/2020,1:35:48 PM,3,3,"Ortega, Nick",1000084311,Left,ELI_BLU,"Plunkett, Carter",1000084145,Right,ROA_COL,Windup,7,Bottom,1,1,0,Undefined,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,81.04836955,-0.546893357,3.254681232,1959.999297,131.1699117,10:15,5.714290368,-1.683092826,6.068089576,-27.43890034,15.31209548,-17.55537365,2.920847164,-0.131271517,73.07621608,-5.749687729,-0.082380893,0.470592104,,,,,,,,,,,,10.61683627,8.518968608,1.440355644,50,5.657400513,-6.198575075,-117.7148778,-1.899768265,14.66629331,25.57347271,-20.4057883,ROA_COL,ELI_BLU,LewisGale,D3,AL,20200222-LewisGale-1,25876037-55a2-11ea-b030-484d7ee4b65b
164,2/22/2020,1:36:01 PM,3,4,"Ortega, Nick",1000084311,Left,ELI_BLU,"Plunkett, Carter",1000084145,Right,ROA_COL,Windup,7,Bottom,1,2,0,Undefined,Sinker,InPlay,Undefined,FlyBall,Single,0,0,,80.534254,-0.191261725,2.960343607,1954.112754,110.946178,9:45,5.6419511,-1.681388925,6.234982147,-35.62033748,7.041672928,-18.5006062,2.496937697,-0.490118769,73.41141861,-6.927174743,-0.55319127,0.470102085,100.0689273,14.20914033,12.75455442,2135.003697,105.2409257,19.71945076,32.00504872,246.7379853,246.7379853,21.25085603,2.328311768,11.00304213,3.908651123,1.470015494,50,5.610007166,-5.549544014,-117.1033685,-1.366266172,15.17124965,23.56825937,-26.78470974,ROA_COL,ELI_BLU,LewisGale,D3,AL,20200222-LewisGale-1,2f110fed-55a2-11ea-b030-484d7ee4b65b
165,2/22/2020,1:36:36 PM,3,5,"Ortega, Nick",1000084311,Left,ELI_BLU,"Plunkett, Carter",1000084145,Right,ROA_COL,Windup,7,Bottom,1,2,0,Undefined,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,80.46286421,-2.217081302,2.767650741,1763.414517,167.4791249,11:30,5.804569372,-1.786743641,6.192943455,-20.68917001,22.01971615,-4.898988894,2.030445464,0.36184626,73.48328551,-6.115907329,1.840568674,0.470360281,,,,,,,,,,,,3.46797609,12.65186143,1.581015939,50,5.627134125,-5.518342565,-116.9531156,-5.105037463,4.788183971,22.70499482,-14.70580814,ROA_COL,ELI_BLU,LewisGale,D3,AL,20200222-LewisGale-1,40f3390d-55a2-11ea-b030-484d7ee4b65b
166,2/22/2020,1:36:51 PM,4,1,"Ortega, Nick",1000084311,Left,ELI_BLU,"Merriken, Will",1000084158,Right,ROA_COL,Windup,7,Bottom,1,0,0,Undefined,ChangeUp,InPlay,Undefined,Bunt,Single,0,0,,72.98320386,0.917780233,2.561230509,1959.404439,145.4107478,10:45,5.572299795,-2.024656135,6.109627843,-44.96008892,6.950935848,-4.82686215,2.67509488,-0.05729057,67.00739659,-7.535722603,1.649781823,0.518562753,,,,,,,,,,,,3.345956853,3.520853801,1.830807384,50,5.619043216,-4.625610468,-106.1638375,0.554120081,3.813981295,18.38359984,-28.16070615,ROA_COL,ELI_BLU,LewisGale,D3,AL,20200222-LewisGale-1,487ea300-55a2-11ea-b030-484d7ee4b65b
167,2/22/2020,1:37:34 PM,5,1,"Ortega, Nick",1000084311,Left,ELI_BLU,"Watson, Sam",1000084151,Left,ROA_COL,Windup,7,Bottom,1,0,0,Undefined,Fastball,InPlay,Undefined,GroundBall,Out,2,0,,80.23906822,0.067888768,3.689892616,1957.352467,125.2541043,10:15,5.829946825,-1.657649784,6.314182751,-30.56289761,12.51339084,-17.76064712,3.345693848,0.265376419,72.62370718,-5.742421202,0.307175698,0.472379081,,,,,,,,,,,,10.90280641,6.850002112,1.396195391,50,5.820309312,-7.043151338,-116.5719404,-0.678235637,14.83028005,24.26270357,-22.85649802,ROA_COL,ELI_BLU,LewisGale,D3,AL,20200222-LewisGale-1,647e5272-55a2-11ea-b030-484d7ee4b65b
